denovo5394	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Apiotrichum;s__Apiotrichum_gamsii	8e-140	SH014816.07FU_AF444424_refs
denovo745	k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae;g__Trebouxia;s__Trebouxia_decolorans	6e-42	SH628506.07FU_UDB033363_reps
denovo744	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	6e-18	SH490165.07FU_HG917378_reps
denovo747	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-20	SH032775.07FU_AM711484_reps
denovo746	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Ilyonectria;s__Ilyonectria_radicicola	2e-124	SH019322.07FU_AY677273_refs
denovo741	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-33	SH005960.07FU_HM240102_reps
denovo740	k__Plantae;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-24	SH029772.07FU_KF800093_reps
denovo743	k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidium;s__Olpidium_brassicae	0.0	SH029112.07FU_AY997067_refs
denovo742	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-28	SH001193.07FU_DQ421130_reps
denovo749	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-44	SH005960.07FU_HM240102_reps
denovo748	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-39	SH005862.07FU_FJ235874_reps
denovo9718	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_dolichospermus	4e-34	SH006372.07FU_FJ827714_reps
denovo9719	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-44	SH005960.07FU_HM240102_reps
denovo9248	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unidentified	3e-121	SH014991.07FU_FJ769327_reps
denovo9249	k__Fungi;p__Olpidiomycota;c__GS17;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-46	SH490749.07FU_KY687750_reps
denovo10517	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__unidentified	4e-151	SH030604.07FU_KF870982_reps
denovo9711	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	5e-40	SH487971.07FU_KU582076_reps
denovo9712	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-86	SH015126.07FU_FJ687268_reps
denovo9713	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe;s__Hygrocybe_conica	1e-107	SH001782.07FU_UDB017618_reps
denovo9242	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unidentified	2e-29	SH014990.07FU_HE863850_reps
denovo9243	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	5e-18	SH490165.07FU_HG917378_reps
denovo9716	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__Basidiodendron;s__unidentified	2e-94	SH000087.07FU_JF519305_reps
denovo9717	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-132	SH033805.07FU_FJ827729_reps
denovo10984	k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae;g__Trebouxia;s__Trebouxia_decolorans	4e-40	SH628506.07FU_UDB033363_reps
denovo10985	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-28	SH010780.07FU_EU825615_reps
denovo10986	k__Fungi;p__Olpidiomycota;c__GS18;o__unidentified;f__unidentified;g__unidentified;s__unidentified	5e-46	SH471427.07FU_KY687573_reps
denovo10987	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__unidentified	1e-157	SH030604.07FU_KF870982_reps
denovo10980	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	8e-39	SH024010.07FU_DQ420715_reps
denovo10981	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__Diversispora_insculpta	5e-107	SH014996.07FU_AJ516924_reps
denovo10982	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	7e-42	SH028614.07FU_EU480011_reps
denovo10983	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__unidentified;s__unidentified	5e-98	SH015375.07FU_JX317403_refs
denovo10988	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__unidentified	2e-38	SH018255.07FU_KC478581_reps
denovo10989	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-145	SH020739.07FU_AY970144_reps
denovo11859	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Rhynchostomataceae;g__Rhynchostoma;s__Rhynchostoma_proteae	8e-29	SH031838.07FU_AY230153_refs
denovo11858	k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae;g__Trebouxia;s__Trebouxia_decolorans	1e-37	SH628506.07FU_UDB033363_reps
denovo11851	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusicolla;s__Fusicolla_aquaeductuum	9e-121	SH000820.07FU_KM231823_refs
denovo11850	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Tremella;s__Tremella_phaeographinae	4e-34	SH494808.07FU_KR058782_reps
denovo11853	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-37	SH487971.07FU_KU582076_reps
denovo11852	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Otospora;s__Otospora_bareae	2e-116	SH015001.07FU_HG425950_reps
denovo11855	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_globulifera	1e-135	SH007693.07FU_JN943800_refs
denovo11854	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Agaricostilbaceae;g__Pseudobensingtonia;s__Pseudobensingtonia_musae	1e-46	SH015512.07FU_AF444569_refs
denovo11857	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__unidentified;s__unidentified	2e-29	SH006849.07FU_AB777488_reps
denovo11856	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	6e-33	SH487971.07FU_KU582076_reps
denovo10515	No blast hit	None	None
denovo10189	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_proliferatum	4e-117	SH031260.07FU_AB587006_refs
denovo10184	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_dolichospermus	1e-40	SH006372.07FU_FJ827714_reps
denovo10185	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__unidentified	2e-137	SH023613.07FU_AM992802_reps
denovo10186	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucocoprinus;s__unidentified	4e-37	SH015086.07FU_KJ855939_reps
denovo10187	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavaria;s__unidentified	2e-36	SH007199.07FU_EF434000_reps
denovo10180	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__unidentified	1e-108	SH007990.07FU_JF912463_reps
denovo10181	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__unidentified	5e-138	SH005076.07FU_DQ420869_refs
denovo10182	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__unidentified	5e-92	SH018669.07FU_AB520465_reps
denovo10183	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Exobasidiales;f__unidentified;g__unidentified;s__unidentified	1e-55	SH025679.07FU_FR682238_reps
denovo7613	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavaria;s__Clavaria_subacuta	4e-49	SH012210.07FU_KC759446_reps
denovo819	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	8e-33	SH024633.07FU_DQ421304_reps
denovo818	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	8e-45	SH005862.07FU_FJ235874_reps
denovo815	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Valsariales;f__Valsariaceae;g__Bambusaria;s__Bambusaria_bambusae	8e-08	SH488680.07FU_KP687813_reps
denovo814	k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae;g__Trebouxia;s__Trebouxia_decolorans	3e-47	SH628506.07FU_UDB033363_reps
denovo817	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	5e-15	SH004398.07FU_KF617559_reps
denovo816	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	8e-39	SH032100.07FU_JN544478_reps
denovo811	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-39	SH005960.07FU_HM240102_reps
denovo810	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Verrucaria;s__Verrucaria_calciseda	2e-32	SH490040.07FU_KM371435_reps
denovo813	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__unidentified;g__unidentified;s__unidentified	7e-39	SH026340.07FU_HE775279_reps
denovo812	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	3e-18	SH490165.07FU_HG917378_reps
denovo9868	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	6e-18	SH490165.07FU_HG917378_reps
denovo9869	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS05;f__unidentified;g__unidentified;s__unidentified	2e-08	SH490355.07FU_UDB014674_reps
denovo9862	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Phialemoniopsis;s__Phialemoniopsis_cornearis	3e-59	SH025274.07FU_HE599284_refs
denovo9863	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	4e-25	SH010780.07FU_EU825615_reps
denovo9860	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-38	SH487971.07FU_KU582076_reps
denovo9861	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_histoplasmatoides	2e-45	SH003969.07FU_HQ630309_refs
denovo9866	k__Fungi;p__GS19;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	6e-156	SH002057.07FU_HM240118_reps
denovo9867	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__unidentified	1e-148	SH006816.07FU_JX316245_reps
denovo9864	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__Paraglomus_laccatum	2e-137	SH013554.07FU_AM295494_refs
denovo9865	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-33	SH005960.07FU_HM240102_reps
denovo2805	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__Rhizophlyctis_rosea	4e-105	SH019020.07FU_EU379229_reps
denovo2804	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__Diversispora_aurantium	9e-106	SH014995.07FU_FN547662_reps
denovo2807	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Xerocomellus;s__Xerocomellus_dryophilus	0.0	SH024039.07FU_AY372283_refs
denovo2806	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Valsariales;f__Valsariaceae;g__Bambusaria;s__Bambusaria_bambusae	7e-08	SH488680.07FU_KP687813_reps
denovo2801	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__unidentified	7e-122	SH015050.07FU_JQ972096_reps
denovo2800	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Tulasnellaceae;g__unidentified;s__unidentified	7e-119	SH002776.07FU_DQ925584_reps
denovo2803	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	8e-42	SH005862.07FU_FJ235874_reps
denovo2802	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_podzolica	4e-129	SH005074.07FU_AF444321_refs
denovo9967	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__Claroideoglomus_etunicatum	1e-52	SH023606.07FU_AJ567744_reps
denovo2809	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-44	SH005960.07FU_HM240102_reps
denovo2808	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-93	SH027291.07FU_AY843072_reps
denovo6135	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	1e-20	SH490165.07FU_HG917378_reps
denovo6134	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-33	SH005960.07FU_HM240102_reps
denovo6137	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucocoprinus;s__Leucocoprinus_birnbaumii	2e-143	SH010658.07FU_U85323_reps
denovo6136	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Powellomycetaceae;g__Powellomyces;s__unidentified	3e-53	SH006447.07FU_AB520464_reps
denovo6131	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Tubaria;s__Tubaria_furfuracea	2e-109	SH008108.07FU_JN943993_reps
denovo6130	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cryptococcaceae;g__Tsuchiyaea;s__Tsuchiyaea_wingfieldii	1e-24	SH019541.07FU_FJ534886_refs
denovo6133	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Collybia;s__Collybia_cirrhata	2e-128	SH030371.07FU_UDB015311_refs
denovo6132	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-44	SH005960.07FU_HM240102_reps
denovo6139	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	5e-18	SH490165.07FU_HG917378_reps
denovo6138	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	4e-31	SH019891.07FU_EU490131_reps
denovo4159	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	2e-20	SH490165.07FU_HG917378_reps
denovo4158	k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae;g__Trebouxia;s__Trebouxia_decolorans	2e-42	SH628506.07FU_UDB033363_reps
denovo4409	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	4e-31	SH019891.07FU_EU490131_reps
denovo4408	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	2e-20	SH490165.07FU_HG917378_reps
denovo4155	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-44	SH005960.07FU_HM240102_reps
denovo4154	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__unidentified	2e-162	SH032237.07FU_GQ850443_refs
denovo4405	k__Plantae;p__Anthophyta;c__Monocotyledonae;o__Poales;f__Poaceae;g__unidentified;s__unidentified	4e-83	SH018123.07FU_EU617241_reps
denovo4404	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-24	SH015794.07FU_HQ257443_reps
denovo4403	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	5e-110	SH012656.07FU_JQ761444_reps
denovo4402	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__unidentified;g__unidentified;s__unidentified	2e-11	SH009616.07FU_GU721865_reps
denovo4401	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-77	SH032451.07FU_AF504874_reps
denovo4152	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Crepidotaceae;g__Crepidotus;s__Crepidotus_cesatii	5e-126	SH031116.07FU_UDB018197_reps
denovo10728	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Physalacriaceae;g__Mycaureola;s__Mycaureola_dilseae	4e-30	SH028546.07FU_DQ097366_reps
denovo10729	k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-73	SH021473.07FU_FJ238090_reps
denovo10720	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__unidentified	4e-108	SH016692.07FU_KT265804_reps
denovo10721	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_proliferatum	9e-115	SH031260.07FU_AB587006_refs
denovo10722	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-57	SH031524.07FU_KF675615_reps
denovo10723	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_praetervisa	6e-33	SH027225.07FU_HQ604479_reps
denovo10724	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	4e-37	SH023279.07FU_KJ636465_reps
denovo10725	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	5e-18	SH490165.07FU_HG917378_reps
denovo10726	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-26	SH010780.07FU_EU825615_reps
denovo10727	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__Rhizophlyctis_rosea	1e-108	SH024696.07FU_EU379218_reps
denovo9965	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-40	SH487971.07FU_KU582076_reps
denovo5968	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	4e-18	SH490165.07FU_HG917378_reps
denovo9964	No blast hit	None	None
denovo5962	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__unidentified	2e-171	SH022836.07FU_HM141020_reps
denovo9963	No blast hit	None	None
denovo9942	k__Plantae;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-26	SH018156.07FU_KF800569_reps
denovo8650	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe;s__Conocybe_fuscimarginata	3e-142	SH031921.07FU_JX968245_reps
denovo7268	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__Coniochaeta_ligniaria	6e-122	SH011260.07FU_KJ508327_reps
denovo7269	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	7e-23	SH029071.07FU_FJ235866_reps
denovo7262	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-44	SH005960.07FU_HM240102_reps
denovo7263	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-33	SH005960.07FU_HM240102_reps
denovo7260	k__Fungi;p__Basidiomycota;c__Geminibasidiomycetes;o__Geminibasidiales;f__Geminibasidiaceae;g__Geminibasidium;s__unidentified	2e-143	SH023067.07FU_GU366674_reps
denovo7261	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	5e-46	SH006264.07FU_FJ197865_reps
denovo7266	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-33	SH005960.07FU_HM240102_reps
denovo7267	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	8e-42	SH005960.07FU_HM240102_reps
denovo7264	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_saponaceus	4e-15	SH490165.07FU_HG917378_reps
denovo7265	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus;s__unidentified	2e-112	SH027233.07FU_AB520592_reps
denovo9962	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Tulasnellaceae;g__unidentified;s__unidentified	5e-132	SH013371.07FU_JQ994431_reps
denovo9961	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Phaeotremellaceae;g__Phaeotremella;s__Phaeotremella_fagi	4e-120	SH005156.07FU_DQ054534_refs
denovo1608	k__Plantae;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-49	SH018156.07FU_KF800569_reps
denovo9660	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__unidentified	9e-146	SH032237.07FU_GQ850443_refs
denovo1609	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	1e-24	SH032761.07FU_JF926920_reps
denovo9625	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Gigasporales;f__Gigasporaceae;g__Scutellospora;s__unidentified	3e-108	SH005202.07FU_HE794050_reps
denovo1606	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	4e-25	SH487971.07FU_KU582076_reps
denovo6796	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__unidentified;g__unidentified;s__unidentified	2e-119	SH022709.07FU_KX908341_reps
denovo1607	k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae;g__Trebouxia;s__Trebouxia_decolorans	7e-45	SH628506.07FU_UDB033363_reps
denovo1604	k__Plantae;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	6e-36	SH029772.07FU_KF800093_reps
denovo6575	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__unidentified	7e-131	SH005076.07FU_DQ420869_refs
denovo6925	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cryptococcaceae;g__Tsuchiyaea;s__Tsuchiyaea_wingfieldii	7e-20	SH019541.07FU_FJ534886_refs
denovo3318	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	5e-46	SH019891.07FU_EU490131_reps
denovo6574	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaeta;s__unidentified	1e-98	SH019034.07FU_KT581650_reps
denovo1602	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meripilaceae;g__Diplomitoporus;s__Diplomitoporus_rimosus	2e-50	SH016338.07FU_GU566011_reps
denovo6792	k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae;g__Trebouxia;s__Trebouxia_decolorans	4e-43	SH628506.07FU_UDB033363_reps
denovo6577	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	6e-33	SH487971.07FU_KU582076_reps
denovo1603	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	3e-34	SH025802.07FU_KF296911_reps
denovo6576	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	4e-31	SH490183.07FU_KU141173_reps
denovo1600	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unidentified	2e-140	SH014997.07FU_AJ516934_reps
denovo3317	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	9e-32	SH487971.07FU_KU582076_reps
denovo6571	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	2e-39	SH033769.07FU_AM999756_reps
denovo1601	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	6e-30	SH487971.07FU_KU582076_reps
